3891,2910,1388
3891,2911,564
3891,2912,1264
3891,2913,943
3891,2914,406
3891,2915,989
3891,2916,1600
3891,2917,1287
3891,2918,2314
3891,2919,1246
3891,2920,16
3891,2925,3
3892,2686,2
3892,2688,1
3892,2765,1
3892,2770,3
3892,2821,1
3892,2822,5
3892,2896,1
3892,2897,1
3892,2898,321
3892,2899,1390
3892,2900,6
3892,2901,1996
3892,2903,387
3892,2904,5680
3892,2905,2851
3892,2906,1738
3892,2907,4308
3892,2908,5365
3892,2909,3604
3892,2910,3063
3892,2911,968
3892,2912,1161
3892,2913,934
3892,2914,738
3892,2915,875
3892,2916,1383
3892,2917,757
3892,2918,2356
3892,2919,6609
3892,2920,296
3893,2689,1
3893,2765,1
3893,2823,4
3893,2887,26
3893,2888,1583
3893,2889,953
3893,2890,386
3893,2891,1698
3893,2892,1363
3893,2893,841
3893,2894,126
3893,2895,2771
3893,2896,781
3893,2899,39
3893,2900,204
3893,2901,2814
3893,2902,447
3893,2903,1120
3893,2904,1022
3893,2905,6212
3893,2906,4033
3893,2907,3697
3893,2908,29968
3893,2909,8591
3893,2910,3741
3893,2911,843
3893,2912,968
3893,2913,1060
3893,2914,714
3893,2915,1215
3893,2916,613
3893,2917,1172
3893,2918,2637
3893,2919,2732
3893,2920,2156
3893,3038,1
3894,2823,3
3894,2886,18
3894,2887,3501
3894,2888,14117
3894,2889,4525
3894,2890,1447
3894,2891,3949
3894,2892,1646
3894,2893,5041
3894,2894,1200
3894,2895,2
3894,2896,2095
3894,2897,2282
3894,2898,117
3894,2899,1372
3894,2900,4278
3894,2901,4154
3894,2902,1983
3894,2903,2424
3894,2904,1181
3894,2905,3070
3894,2906,4185
3894,2907,2076
3894,2908,7239
3894,2909,9990
3894,2910,2222
3894,2911,954
3894,2912,1400
3894,2913,934
3894,2914,995
3894,2915,1229
3894,2916,1116
3894,2917,1518
3894,2918,1260
3894,2919,1545
3894,2920,2814
3894,2921,566
3895,2691,1
3895,2692,2
3895,2725,1
3895,2823,10
3895,2887,125
3895,2888,3990
3895,2889,3558
3895,2890,1564
3895,2891,2926
3895,2892,2810
3895,2893,6187
3895,2894,6275
3895,2895,2102
3895,2896,4633
3895,2897,8290
3895,2898,11328
3895,2899,4397
3895,2900,5255
3895,2901,3767
3895,2902,3725
3895,2903,3068
3895,2904,204
3895,2905,6012
3895,2906,6249
3895,2907,3282
3895,2908,2202
3895,2909,3271
3895,2910,2854
3895,2911,1644
3895,2912,2654
3895,2913,856
3895,2914,1591
3895,2915,437
3895,2916,696
3895,2917,738
3895,2918,1254
3895,2919,1552
3895,2920,3016
3895,2921,170
3896,2684,1
3896,2686,1
3896,2823,4
3896,2824,7
3896,2888,843
3896,2889,3317
3896,2890,2614
3896,2891,1712
3896,2892,2256
3896,2893,4805
3896,2894,4866
3896,2895,10910
3896,2896,4701
3896,2897,6335
3896,2898,12019
3896,2899,3519
3896,2900,6153
3896,2901,4571
3896,2902,3011
3896,2903,3736
3896,2904,4603
3896,2905,3274
3896,2906,4719
3896,2907,4637
3896,2908,1841
3896,2909,1730
3896,2910,4041
3896,2911,5455
3896,2912,2135
3896,2913,940
3896,2914,772
3896,2915,411
3896,2916,443
3896,2917,835
3896,2918,553
3896,2919,1951
3896,2920,1092
3897,2694,2
3897,2824,4
3897,2825,19
3897,2889,894
3897,2890,3000
3897,2891,3098
3897,2892,3223
3897,2893,2213
3897,2894,5370
3897,2895,26607
3897,2896,12548
3897,2897,4633
3897,2898,3297
3897,2899,2943
3897,2900,4884
3897,2901,4986
3897,2902,3160
3897,2903,2980
3897,2904,1858
3897,2905,3600
3897,2906,4549
3897,2907,4528
3897,2908,2944
3897,2909,4298
3897,2910,3476
3897,2911,8739
3897,2912,1350
3897,2913,687
3897,2914,508
3897,2915,582
3897,2916,585
3897,2917,1359
3897,2918,2292
3897,2919,1899
3897,2920,1099
3898,2684,1
3898,2695,3
3898,2752,2
3898,2770,1
3898,2825,2
3898,2826,14
3898,2827,11
3898,2889,2
3898,2890,2466
3898,2891,4919
3898,2892,4545
3898,2893,5646
3898,2894,6010
3898,2895,8663
3898,2896,8152
3898,2897,5291
3898,2898,4141
3898,2899,4260
3898,2900,12763
3898,2901,4102
3898,2902,3333
3898,2903,3119
3898,2904,3439
3898,2905,3666
3898,2906,2963
3898,2907,5683
3898,2908,3548
3898,2909,3933
3898,2910,4304
3898,2911,5392
3898,2912,3491
3898,2913,3453
3898,2914,1857
3898,2915,1256
3898,2916,1890
3898,2917,1590
3898,2918,4682
3898,2919,1402
3898,2920,591
3898,3039,1
3899,2685,1
3899,2695,2
3899,2696,1
3899,2697,1
3899,2827,5
3899,2828,18
3899,2829,5
3899,2890,159
3899,2891,16319
3899,2892,6594
3899,2893,7430
3899,2894,23662
3899,2895,5953
3899,2896,5843
3899,2897,3412
3899,2898,3331
3899,2899,4003
3899,2900,12518
3899,2901,5521
3899,2902,3280
3899,2903,3251
3899,2904,3031
3899,2905,2404
3899,2906,3825
3899,2907,7491
3899,2908,4424
3899,2909,5339
3899,2910,7145
3899,2911,3600
3899,2912,6620
3899,2913,2993
3899,2914,1132
3899,2915,682
3899,2916,830
3899,2917,1919
3899,2918,1626
3899,2919,1909
3899,2920,1510
3899,2934,1
3900,2696,1
3900,2729,1
3900,2829,15
3900,2891,461
3900,2892,4401
3900,2893,8968
3900,2894,7924
3900,2895,3855
3900,2896,3665
3900,2897,5788
3900,2898,4679
3900,2899,2107
3900,2900,2946
3900,2901,1783
3900,2902,1039
3900,2903,3528
3900,2904,2464
3900,2905,1469
3900,2906,1755
3900,2907,3027
3900,2908,3078
3900,2909,7022
3900,2910,13539
3900,2911,5832
3900,2912,4769
3900,2913,2536
3900,2914,1172
3900,2915,906
3900,2916,1028
3900,2917,2002
3900,2918,1917
3900,2919,3861
3900,2920,3829
3901,2696,1
3901,2697,1
3901,2770,1
3901,2829,14
3901,2891,648
3901,2892,7602
3901,2893,9866
3901,2894,6324
3901,2895,3633
3901,2896,2931
3901,2897,4143
3901,2898,3847
3901,2899,2601
3901,2900,2687
3901,2901,3089
3901,2902,3021
3901,2903,2413
3901,2904,3434
3901,2905,4641
3901,2906,5252
3901,2907,4061
3901,2908,11162
3901,2909,17951
3901,2910,50790
3901,2911,10734
3901,2912,2628
3901,2913,1857
3901,2914,1018
3901,2915,1825
3901,2916,2172
3901,2917,2451
3901,2918,2041
3901,2919,4794
3901,2920,5403
3901,2921,23
3902,2770,1
3902,2829,1
3902,2830,13
3902,2890,45
3902,2891,186
3902,2892,7469
3902,2893,8804
3902,2894,11083
3902,2895,2682
3902,2896,3144
3902,2897,3316
3902,2898,2922
3902,2899,3655
3902,2900,1532
3902,2901,3436
3902,2902,3040
3902,2903,1616
3902,2904,2276
3902,2905,3579
3902,2906,9468
3902,2907,4345
3902,2908,9995
3902,2909,9795
3902,2910,9444
3902,2911,7320
3902,2912,2610
3902,2913,2337
3902,2914,1615
3902,2915,1913
3902,2916,3003
3902,2917,2222
3902,2918,2183
3902,2919,3095
3902,2920,14322
3902,2921,3750
3902,3041,1
3903,2697,4
3903,2732,1
3903,2751,1
3903,2770,1
3903,2830,5
3903,2831,14
3903,2832,11
3903,2892,2759
3903,2893,8106
3903,2894,8706
3903,2895,8317
3903,2896,5918
3903,2897,2823
3903,2898,2977
3903,2899,2600
3903,2900,2534
3903,2901,1890
3903,2902,1696
3903,2903,834
3903,2904,1715
3903,2905,5810
3903,2906,5747
3903,2907,4066
3903,2908,4278
3903,2909,4875
3903,2910,2621
3903,2911,4152
3903,2912,4539
3903,2913,2656
3903,2914,3862
3903,2915,3361
3903,2916,2458
3903,2917,5158
3903,2918,4074
3903,2919,2707
3903,2920,11964
3903,2921,15594
3903,2922,520
3903,2930,1
3904,2698,2
3904,2770,1
3904,2832,8
3904,2891,1
3904,2892,5348
3904,2893,10864
3904,2894,9695
3904,2895,3619
3904,2896,4887
3904,2897,2276
3904,2898,2027
3904,2899,2152
3904,2900,2737
3904,2901,1485
3904,2902,2030
3904,2903,1776
3904,2904,1782
3904,2905,3550
3904,2906,1887
3904,2907,2802
3904,2908,4769
3904,2909,2822
3904,2910,2390
3904,2911,5470
3904,2912,2242
3904,2913,2400
3904,2914,3634
3904,2915,6280
3904,2916,3025
3904,2917,3292
3904,2918,8163
3904,2919,7341
3904,2920,19079
3904,2921,54956
3904,2922,10930
3904,2924,8
3904,2925,5
3904,2926,4
3905,2698,1
3905,2832,15
3905,2891,124
3905,2892,4536
3905,2893,9301
3905,2894,4822
3905,2895,3680
3905,2896,2696
3905,2897,968
3905,2898,676
3905,2899,1111
3905,2900,1982
3905,2901,1202
3905,2902,1862
3905,2903,1564
3905,2904,1465
3905,2905,1965
3905,2906,1292
3905,2907,1745
3905,2908,2713
3905,2909,1988
3905,2910,2141
3905,2911,2933
3905,2912,1931
3905,2913,1578
3905,2914,2205
3905,2915,2637
3905,2916,3877
3905,2917,5239
3905,2918,7072
3905,2919,8899
3905,2920,23227
3905,2921,18908
3905,2922,326
3905,2923,12
3905,2926,1
3905,2927,2
3905,2937,2
3906,2698,1
3906,2699,1
3906,2770,1
3906,2832,1
3906,2833,23
3906,2892,3601
3906,2893,7892
3906,2894,5159
3906,2895,1207
3906,2896,1612
3906,2897,2700
3906,2898,920
3906,2899,476
3906,2900,758
3906,2901,1332
3906,2902,1713
3906,2903,1687
3906,2904,1564
3906,2905,1910
3906,2906,1606
3906,2907,2606
3906,2908,3354
3906,2909,3523
3906,2910,2007
3906,2911,2042
3906,2912,1063
3906,2913,1613
3906,2914,1211
3906,2915,3141
3906,2916,5216
3906,2917,4005
3906,2918,11518
3906,2919,6701
3906,2920,10173
3906,2921,10367
3906,2922,6603
3906,2923,697
3906,2924,3012
3906,2925,1703
3906,2926,505
3906,2928,2
3906,2937,3
3907,2697,1
3907,2698,1
3907,2736,1
3907,2770,1
3907,2833,14
3907,2887,47
3907,2892,171
3907,2893,6052
3907,2894,5253
3907,2895,3407
3907,2896,1615
3907,2897,1321
3907,2898,948
3907,2899,2010
3907,2900,1678
3907,2901,1431
3907,2902,1274
3907,2903,1151
3907,2904,1778
3907,2905,1116
3907,2906,1922
3907,2907,3233
3907,2908,3097
3907,2909,3159
3907,2910,2469
3907,2911,2099
3907,2912,858
3907,2913,1322
3907,2914,729
3907,2915,2422
3907,2916,5551
3907,2917,3692
3907,2918,4994
3907,2919,6126
3907,2920,9560
3907,2921,7335
3907,2922,5497
3907,2923,4106
3907,2924,5486
3907,2925,4980
3907,2926,771
3907,2929,2
3907,3044,2
3908,2699,1
3908,2771,1
3908,2832,8
3908,2833,8
3908,2886,2
3908,2887,138
3908,2888,58
3908,2889,32
3908,2892,72
3908,2893,2512
3908,2894,4651
3908,2895,3141
3908,2896,2851
3908,2897,947
3908,2898,1317
3908,2899,2346
3908,2900,1404
3908,2901,997
3908,2902,1185
3908,2903,596
3908,2904,625
3908,2905,1248
3908,2906,3144
3908,2907,2510
3908,2908,1991
3908,2909,2062
3908,2910,1238
3908,2911,1616
3908,2912,1103
3908,2913,1651
3908,2914,1298
3908,2915,2839
3908,2916,4783
3908,2917,3887
3908,2918,3182
3908,2919,7606
3908,2920,9991
3908,2921,9857
3908,2922,427
3908,2923,7968
3908,2924,10405
3908,2925,6409
3908,2926,2281
3908,2929,1
3909,2700,1
3909,2750,1
3909,2771,1
3909,2832,21
3909,2885,13
3909,2886,190
3909,2887,467
3909,2888,1344
3909,2889,444
3909,2890,78
3909,2892,1219
3909,2893,2962
3909,2894,4601
3909,2895,3157
3909,2896,1703
3909,2897,3547
3909,2898,2028
3909,2899,2385
3909,2900,1963
3909,2901,1605
3909,2902,829
3909,2903,1148
3909,2904,1474
3909,2905,1815
3909,2906,2351
3909,2907,1749
3909,2908,1729
3909,2909,2857
3909,2910,2698
3909,2911,1846
3909,2912,1385
3909,2913,882
3909,2914,1690
3909,2915,4371
3909,2916,5709
3909,2917,3979
3909,2918,4206
3909,2919,8199
3909,2920,5350
3909,2921,8049
3909,2922,8249
3909,2923,6268
3909,2924,17172
3909,2925,11174
3909,2926,5078
3909,2927,1704
3909,2930,2
3909,2933,5
3910,2697,1
3910,2698,1
3910,2700,1
3910,2833,7
3910,2885,19
3910,2886,429
3910,2887,549
3910,2888,1561
3910,2889,976
3910,2890,594
3910,2891,3
3910,2892,302
3910,2893,3865
3910,2894,4575
3910,2895,3185
3910,2896,5553
3910,2897,5526
3910,2898,2722
3910,2899,2762
3910,2900,2880
3910,2901,1730
3910,2902,1454
3910,2903,1093
3910,2904,1598
3910,2905,2569
3910,2906,2169
3910,2907,1315
3910,2908,1394
3910,2909,1748
3910,2910,2513
3910,2911,2686
3910,2912,1955
3910,2913,1301
3910,2914,2553
3910,2915,4209
3910,2916,10743
3910,2917,4355
3910,2918,5306
3910,2919,4378
3910,2920,3261
3910,2921,4071
3910,2922,9103
3910,2923,6143
3910,2924,5504
3910,2925,8684
3910,2926,5220
3910,2927,4490
3910,2931,1
3910,2939,2
3910,3046,1
3911,2700,1
3911,2741,1
3911,2771,1
3911,2833,9
3911,2885,34
3911,2886,551
3911,2887,1299
3911,2888,1814
3911,2889,1998
3911,2890,635
3911,2891,89
3911,2892,267
3911,2893,1807
3911,2894,2797
3911,2895,2526
3911,2896,2946
3911,2897,4288
3911,2898,2775
3911,2899,3801
3911,2900,4671
3911,2901,2334
3911,2902,2944
3911,2903,1006
3911,2904,1929
3911,2905,5075
3911,2906,1500
3911,2907,1438
3911,2908,1456
3911,2909,1204
3911,2910,2521
3911,2911,2016
3911,2912,1216
3911,2913,1616
3911,2914,2013
3911,2915,2871
3911,2916,3957
3911,2917,3223
3911,2918,5022
3911,2919,2769
3911,2920,2508
3911,2921,3106
3911,2922,2817
3911,2923,3063
3911,2924,2566
3911,2925,5930
3911,2926,2169
3911,2927,2296
3911,2928,1081
3911,2931,1
3911,2939,2
3912,2698,1
3912,2701,1
3912,2707,1
3912,2833,15
3912,2885,30
3912,2886,363
3912,2887,307
3912,2888,3087
3912,2889,3177
3912,2890,1378
3912,2891,834
3912,2892,586
3912,2893,1379
3912,2894,1535
3912,2895,2765
3912,2896,2761
3912,2897,3271
3912,2898,3262
3912,2899,3014
3912,2900,4987
3912,2901,2229
3912,2902,985
3912,2903,1272
3912,2904,1334
3912,2905,840
3912,2906,827
3912,2907,1756
3912,2908,1547
3912,2909,1684
3912,2910,2371
3912,2911,2038
3912,2912,1686
3912,2913,1632
3912,2914,1551
3912,2915,2028
3912,2916,2555
3912,2917,3017
3912,2918,3985
3912,2919,3088
3912,2920,2460
3912,2921,1348
3912,2922,2528
3912,2923,3555
3912,2924,2239
3912,2925,5735
3912,2926,2329
3912,2927,4138
3912,2928,7906
3912,2929,667
3912,2932,2
3912,2939,1
3913,2701,1
3913,2749,1
3913,2785,34
3913,2786,4
3913,2833,19
3913,2885,4
3913,2886,104
3913,2887,221
3913,2888,1497
3913,2889,2430
3913,2890,2311
3913,2891,2150
3913,2892,758
3913,2893,2214
3913,2894,4019
3913,2895,2767
3913,2896,2921
3913,2897,2433
3913,2898,5624
3913,2899,3609
3913,2900,3934
3913,2901,2701
3913,2902,2940
3913,2903,1723
3913,2904,1277
3913,2905,429
3913,2906,819
3913,2907,817
3913,2908,1058
3913,2909,1479
3913,2910,1983
3913,2911,3083
3913,2912,1361
3913,2913,1386
3913,2914,2564
3913,2915,1772
3913,2916,2300
3913,2917,3450
3913,2918,3358
3913,2919,1246
3913,2920,1076
3913,2921,1577
3913,2922,1629
3913,2923,1878
3913,2924,2185
3913,2925,4675
3913,2926,5122
3913,2927,2484
3913,2928,2971
3913,2929,1623
3913,2932,1
3913,2933,1
3913,2935,2
3913,2940,1
3914,2702,1
3914,2785,33
3914,2786,48
3914,2833,13
3914,2885,27
3914,2886,182
3914,2887,1182
3914,2888,868
3914,2889,3133
3914,2890,2687
3914,2891,3359
3914,2892,1155
3914,2893,1395
3914,2894,3528
3914,2895,2621
3914,2896,2797
3914,2897,2483
3914,2898,3640
3914,2899,3680
3914,2900,3007
3914,2901,2673
3914,2902,1635
3914,2903,1815
3914,2904,1213
3914,2905,1140
3914,2906,1084
3914,2907,808
3914,2908,684
3914,2909,1141
3914,2910,1234
3914,2911,1819
3914,2912,2095
3914,2913,1740
3914,2914,1703
3914,2915,1254
3914,2916,1037
3914,2917,2125
3914,2918,973
3914,2919,877
3914,2920,1291
3914,2921,1961
3914,2922,1574
3914,2923,1768
3914,2924,2548
3914,2925,4453
3914,2926,4315
3914,2927,3652
3914,2928,1798
3914,2929,1670
3914,2930,6
3914,2933,1
3914,2934,2
3914,2935,3
3914,2940,1
3915,2702,1
3915,2745,1
3915,2786,62
3915,2833,11
3915,2886,33
3915,2887,510
3915,2888,2295
3915,2889,1499
3915,2890,2355
3915,2891,1109
3915,2892,1043
3915,2893,3177
3915,2894,3949
3915,2895,3056
3915,2896,3425
3915,2897,3920
3915,2898,4433
3915,2899,2047
3915,2900,2218
3915,2901,1766
3915,2902,900
3915,2903,1688
3915,2904,1161
3915,2905,1282
3915,2906,1820
3915,2907,1377
3915,2908,1293
3915,2909,1455
3915,2910,2353
3915,2911,1118
3915,2912,1022
3915,2913,1553
3915,2914,1601
3915,2915,1093
3915,2916,1637
3915,2917,2396
3915,2918,1358
3915,2919,789
3915,2920,1158
3915,2921,1448
3915,2922,1571
3915,2923,2529
3915,2924,3096
3915,2925,5470
3915,2926,5456
3915,2927,5752
3915,2928,2775
3915,2929,1910
3915,2930,381
3915,2934,5
3915,2935,3
3915,2940,2
3915,3049,1
3916,2702,1
3916,2771,2
3916,2786,88
3916,2833,13
3916,2886,171
3916,2887,438
3916,2888,3503
3916,2889,2110
3916,2890,1035
3916,2891,1089
3916,2892,1391
3916,2893,1394
3916,2894,2410
3916,2895,3596
3916,2896,6629
3916,2897,7347
3916,2898,12947
3916,2899,3647
3916,2900,2354
3916,2901,2677
3916,2902,1743
3916,2903,1934
3916,2904,1451
3916,2905,1622
3916,2906,1444
3916,2907,1187
3916,2908,1966
3916,2909,1669
3916,2910,3077
3916,2911,2107
3916,2912,1232
3916,2913,1171
3916,2914,834
3916,2915,1038
3916,2916,1724
3916,2917,3280
3916,2918,1532
3916,2919,1265
3916,2920,1139
3916,2921,967
3916,2922,1186
3916,2923,3854
3916,2924,1454
3916,2925,3093
3916,2926,7246
3916,2927,5913
3916,2928,8190
3916,2929,5272
3916,2930,9464
3916,2931,62
3916,2935,1
3917,2686,2
3917,2703,1
3917,2707,1
3917,2709,1
3917,2766,2
3917,2771,2
3917,2786,14
3917,2787,48
3917,2793,8
3917,2794,3
3917,2795,5
3917,2833,2
3917,2834,15
3917,2886,99
3917,2887,237
3917,2888,447
3917,2889,885
3917,2890,803
3917,2891,1203
3917,2892,2396
3917,2893,1667
3917,2894,3135
3917,2895,7325
3917,2896,3926
3917,2897,9318
3917,2898,15338
3917,2899,5131
3917,2900,3873
3917,2901,3913
3917,2902,2053
3917,2903,2064
3917,2904,2365
3917,2905,2430
3917,2906,913
3917,2907,2072
3917,2908,4616
3917,2909,1137
3917,2910,1545
3917,2911,1780
3917,2912,1221
3917,2913,1303
3917,2914,1137
3917,2915,971
3917,2916,1749
3917,2917,2638
3917,2918,1564
3917,2919,1696
3917,2920,1258
3917,2921,1240
3917,2922,1478
